11,3,1,0,0,0,0,0,0,0,0,9,2,3,1,0,0,0,0,0,0,0,7,1,3,4,0,0,0,0,0,2,1,11,0,0,1,0,0,0,0,2,4,1,4,1,2,1,0,0,0,0,1,0,0,8,0,2,2,2,1,0,0,4,5,0,4,1,0,0,0,0,1,0,1,1,0,5,0,7,0,0,0,0,0,2,0,0,12,1,0,0,1,0,0,1,1,3,1,8
4,5,0,6,0,0,0,0,0,0,1,1,6,2,4,0,1,0,0,0,0,2,3,0,4,1,3,1,0,1,1,7,1,3,1,0,2,0,0,0,1,1,3,2,2,0,3,3,0,0,0,0,1,0,2,4,0,0,6,2,0,1,2,3,4,0,5,0,0,0,0,0,1,0,4,3,0,4,0,3,0,0,0,0,0,10,0,1,2,2,0,0,0,0,1,3,1,7,2,1
78,23,0,4,0,0,0,0,0,0,0,81,15,9,0,0,0,0,0,0,0,0,61,1,21,22,0,0,0,0,0,4,10,91,0,0,0,0,0,0,0,26,13,5,31,2,19,9,0,0,0,0,8,0,0,66,0,2,23,6,1,6,0,30,35,0,33,0,0,0,0,0,0,0,4,6,0,34,0,61,0,0,0,0,0,7,0,0,98,0,0,0,0,0,0,13,0,6,16,70
16,54,3,32,0,0,0,0,0,0,0,17,49,30,9,0,0,0,0,0,0,14,30,5,30,15,9,1,0,1,0,66,4,11,0,0,24,0,0,0,0,4,17,15,29,9,15,16,0,0,0,0,7,0,1,34,0,13,27,23,11,16,12,15,27,0,24,0,0,0,0,0,2,0,20,20,2,47,0,14,0,0,0,0,0,88,0,0,5,12,0,0,4,0,0,16,1,62,7,15
179,46,0,2,0,0,0,0,0,0,0,198,21,7,1,0,0,0,0,0,0,0,145,0,32,50,0,0,0,0,0,3,4,220,0,0,0,0,0,0,0,49,19,7,93,4,44,11,0,0,0,0,3,0,0,168,0,3,48,5,0,6,0,52,81,0,88,0,0,0,0,0,0,0,4,6,0,70,0,147,0,0,0,0,0,7,0,0,220,0,0,0,0,0,0,20,0,11,31,165
34,151,1,41,0,0,0,0,0,0,0,19,124,68,16,0,0,0,0,0,0,31,61,2,97,29,7,0,0,0,0,157,29,6,0,0,35,0,0,0,0,29,32,34,52,5,43,32,0,0,0,0,20,0,0,53,0,25,77,52,0,23,9,75,62,0,58,0,0,0,0,0,0,0,22,40,0,131,0,34,0,0,0,0,0,211,0,0,7,9,0,0,1,0,0,34,0,130,22,40
190,35,0,2,0,0,0,0,0,0,0,209,11,7,0,0,0,0,0,0,0,0,154,0,22,51,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,38,17,1,110,0,58,3,0,0,0,0,0,0,0,184,0,1,41,1,0,7,0,52,83,0,85,0,0,0,0,0,0,0,1,5,0,63,0,158,0,0,0,0,0,1,0,0,226,0,0,0,0,0,0,13,0,5,31,178
29,151,0,47,0,0,0,0,0,0,0,17,137,67,6,0,0,0,0,0,0,17,60,0,104,38,8,0,0,0,0,190,11,0,0,0,26,0,0,0,0,19,42,25,57,2,51,31,0,0,0,0,17,0,0,42,0,20,101,47,0,10,9,75,66,0,67,0,0,0,0,0,0,0,18,29,0,144,0,36,0,0,0,0,0,225,0,0,1,1,0,0,0,0,0,42,0,118,35,32
203,27,0,1,0,0,0,0,0,0,0,225,6,0,0,0,0,0,0,0,0,0,169,0,20,42,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,38,13,3,123,0,51,3,0,0,0,0,0,0,0,194,0,0,37,0,0,1,0,54,91,0,85,0,0,0,0,0,0,0,0,4,0,60,0,167,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,4,0,3,22,202
27,177,0,27,0,0,0,0,0,0,0,6,156,62,7,0,0,0,0,0,0,17,53,0,115,46,0,0,0,0,0,205,6,0,0,0,20,0,0,0,0,19,30,23,53,0,72,34,0,0,0,0,16,0,0,37,0,11,121,46,0,5,4,84,57,0,81,0,0,0,0,0,0,0,16,17,0,157,0,41,0,0,0,0,0,229,0,0,0,2,0,0,0,0,0,44,0,125,46,16
