25,3,0,0,0,0,0,0,1,1,4,10,3,5,0,3,3,0,1,1,1,3,13,1,3,3,2,3,1,0,5,2,2,10,1,1,6,1,1,1,1,5,5,0,9,2,0,5,1,2,3,1,2,0,5,9,0,4,4,2,1,1,1,3,4,0,11,6,2,1,0,0,4,1,6,2,3,9,4,1,3,0,4,0,2,4,2,2,11,2,0,0,1,0,4,3,6,5,6,5
2,6,2,15,1,2,0,0,0,2,4,5,2,7,2,0,2,2,4,2,0,7,6,4,6,3,2,1,1,0,2,8,2,8,1,1,4,1,1,2,0,3,3,3,7,2,0,8,1,3,1,2,2,0,4,5,2,7,5,2,1,4,2,2,3,3,7,4,1,3,0,2,6,2,6,2,2,8,1,1,1,3,1,3,1,7,1,6,2,5,1,0,2,1,3,2,2,7,4,8
212,5,0,0,0,0,0,0,0,0,21,104,17,30,0,12,27,0,4,2,13,37,104,2,25,14,15,6,1,0,37,15,13,100,0,0,39,3,5,5,0,37,25,6,74,2,0,37,17,19,24,10,7,0,22,79,0,19,28,28,16,1,6,7,24,3,96,36,14,14,0,5,32,5,31,16,25,65,31,7,7,2,11,0,5,33,17,17,102,23,0,0,9,0,13,4,56,37,50,48
5,101,8,78,2,1,0,0,8,14,29,32,33,50,1,20,32,1,15,4,1,66,47,11,37,24,15,8,6,2,37,30,6,59,4,1,47,10,12,11,4,29,36,10,55,9,5,40,16,13,19,14,10,0,30,52,0,35,40,17,1,17,10,27,29,10,44,53,8,18,0,12,26,7,54,19,21,43,21,14,12,10,11,2,10,56,12,29,38,37,1,0,12,4,16,13,30,46,21,74
235,3,0,0,0,0,0,0,0,0,38,123,10,32,1,3,27,0,3,1,17,34,140,0,24,14,9,0,0,0,31,13,8,145,0,0,33,1,3,4,0,32,29,10,101,2,0,36,7,21,17,7,1,0,19,130,0,20,20,24,28,0,3,2,15,2,110,40,14,24,0,2,43,5,34,10,23,84,26,11,5,1,11,0,2,47,13,13,120,26,0,0,6,0,9,5,51,34,46,87
3,131,2,90,0,1,0,0,7,4,25,51,45,63,2,8,33,0,7,4,7,79,45,5,49,29,11,9,4,0,59,39,6,52,4,0,64,4,4,6,1,40,25,12,65,3,3,48,18,23,17,18,6,0,30,38,1,40,61,27,1,20,12,24,31,2,62,61,11,14,0,6,22,7,64,25,16,59,22,17,4,8,16,0,3,76,12,27,42,50,0,0,10,1,20,7,37,74,31,58
249,0,0,0,0,0,0,0,0,0,29,155,8,28,0,3,24,0,2,0,11,22,186,0,21,5,3,1,0,0,20,11,4,167,0,0,39,2,3,3,0,44,17,2,120,1,0,38,8,19,16,9,2,0,25,137,0,12,30,18,38,1,0,1,12,0,131,33,5,28,0,2,42,0,36,6,31,102,26,4,2,1,8,0,2,32,14,6,165,19,0,0,3,0,8,1,43,40,69,85
0,151,1,94,0,0,0,0,2,1,34,49,48,68,2,8,29,0,7,4,12,104,36,4,56,18,13,4,2,0,65,39,11,58,0,0,64,2,5,5,0,42,51,10,71,2,3,42,7,21,21,11,9,0,28,48,0,35,54,43,6,12,7,11,37,4,59,76,14,23,0,8,25,5,80,24,21,43,18,25,2,6,7,0,2,106,18,39,26,43,0,0,2,0,17,10,37,63,31,89
248,1,0,0,0,0,0,0,0,0,35,166,6,20,0,1,18,0,3,0,4,22,201,1,18,3,0,0,0,0,21,2,5,187,0,0,34,0,0,0,0,34,13,1,145,1,0,39,6,10,7,5,0,0,22,167,0,13,18,17,17,0,0,1,12,1,146,49,2,21,0,2,33,1,42,0,29,109,27,6,1,0,3,0,0,30,10,14,170,21,0,0,2,0,4,1,56,34,73,79
1,145,0,101,1,0,0,0,0,1,29,48,36,85,2,12,35,0,2,0,16,126,28,1,37,31,8,0,2,0,69,27,12,48,1,0,84,4,3,1,0,32,43,9,56,2,1,79,8,19,15,11,6,0,40,38,0,33,64,42,21,11,6,15,29,0,63,72,7,25,0,4,16,1,86,17,29,63,18,15,1,1,7,0,3,108,11,37,34,47,0,0,4,1,11,3,35,71,41,83
